Source,Target,Type,ID,Label,timeset,Weight
"We have: 11 1's, 4 2's, 6 3's, 6 4's, 6 5's, 5 6's.","We have: 5 1's, 3 2's, 5 3's, 4 4's, 4 5's, 1 6.",Directed,20,,,19
"We have: 12 1's, 12 2's, 5 3's, 11 4's, 4 5's, 6 6's.","We have: 4 1's, 6 2's, 4 3's, 6 4's, 2 5's, 4 6's.",Directed,21,,,1
"We have: 12 1's, 13 2's, 4 3's, 11 4's, 1 5, 6 6's.","We have: 3 1's, 11 2's, 2 3's, 6 4's, 4 6's.",Directed,22,,,4
"We have: 12 1's, 14 2's, 1 3, 11 4's, 1 5, 6 6's.","We have: 2 1's, 12 2's, 6 4's, 4 6's.",Directed,23,,,1
"We have: 12 1's, 3 2's, 11 3's, 4 4's, 4 5's, 4 6's.","We have: 5 1's, 1 2, 6 3's, 3 5's, 3 6's.",Directed,24,,,6
"We have: 12 1's, 5 2's, 11 3's, 3 4's, 5 5's, 4 6's.","We have: 5 1's, 3 2's, 6 3's, 1 4, 2 5's, 3 6's.",Directed,25,,,1
"We have: 12 1's, 5 2's, 11 3's, 3 4's, 6 5's, 3 6's.","We have: 5 1's, 3 2's, 5 3's, 2 4's, 4 5's, 1 6.",Directed,26,,,16
"We have: 12 1's, 6 2's, 11 3's, 2 4's, 3 5's, 6 6's.","We have: 5 1's, 3 2's, 6 3's, 1 4, 2 5's, 3 6's.",Directed,27,,,1
"We have: 13 1's, 1 2, 11 3's, 4 4's, 5 5's, 4 6's.","We have: 5 1's, 6 3's, 1 4, 3 5's, 3 6's.",Directed,28,,,14
"We have: 15 1's, 12 2's, 12 3's, 5 4's, 11 5's, 4 6's.","We have: 6 1's, 6 2's, 11 3's, 3 4's, 5 5's, 3 6's.",Directed,29,,,17
"We have: 16 1's, 16 2's, 6 3's, 13 4's, 5 5's, 12 6's.","We have: 11 1's, 14 2's, 4 3's, 12 4's, 3 5's, 5 6's.",Directed,30,,,2
"We have: 2 1's, 12 2's, 6 4's, 4 6's.","We have: 6 2's, 4 4's, 2 6's.",Directed,31,,,59
"We have: 2 1's, 12 2's, 4 3's, 6 4's, 4 6's.","We have: 6 2's, 3 3's, 3 4's, 2 6's.",Directed,32,,,15
"We have: 2 1's, 3 2's, 2 3's, 1 6.",We have no digits.,Directed,33,,,106
"We have: 2 1's, 3 2's, 2 3's, 1 5.",We have no digits.,Directed,34,,,19
"We have: 2 1's, 3 2's, 2 3's, 1 4.",We have no digits.,Directed,35,,,82
"We have: 2 1's, 5 2's, 2 5's, 1 6.",We have: 2 2's.,Directed,36,,,57
"We have: 2 1's, 5 2's, 1 4, 2 5's.",We have: 2 2's.,Directed,37,,,44
"We have: 2 1's, 5 2's, 1 3, 2 5's.",We have: 2 2's.,Directed,38,,,47
"We have: 2 1's, 5 2's, 5 3's, 3 5's, 1 6.","We have: 3 2's, 3 3's.",Directed,39,,,60
"We have: 2 1's, 5 2's, 5 3's, 1 4, 3 5's.","We have: 3 2's, 3 3's.",Directed,40,,,18
"We have: 21 1's, 12 2's, 12 3's, 5 4's, 11 5's, 4 6's.","We have: 12 1's, 5 2's, 11 3's, 3 4's, 6 5's, 3 6's.",Directed,41,,,12
"We have: 3 1's, 3 3's, 1 5, 1 6.",We have no digits.,Directed,42,,,93
"We have: 3 1's, 3 3's, 1 4, 1 6.",We have no digits.,Directed,43,,,30
"We have: 3 1's, 3 3's, 1 4, 1 5.",We have no digits.,Directed,44,,,75
"We have: 3 1's, 1 2, 3 3's, 1 6.",We have no digits.,Directed,45,,,46
"We have: 3 1's, 1 2, 3 3's, 1 5.",We have no digits.,Directed,46,,,40
"We have: 3 1's, 1 2, 3 3's, 1 4.",We have no digits.,Directed,47,,,53
"We have: 3 1's, 11 2's, 2 3's, 6 4's, 4 6's.","We have: 6 2's, 4 4's, 2 6's.",Directed,48,,,15
"We have: 3 1's, 12 2's, 12 3's, 6 4's, 3 5's, 6 6's.","We have: 6 2's, 6 3's, 5 4's, 2 5's, 3 6's.",Directed,49,,,1
"We have: 3 1's, 12 2's, 2 3's, 6 4's, 1 5, 4 6's.","We have: 6 2's, 4 4's, 2 6's.",Directed,50,,,17
"We have: 3 1's, 2 2's, 3 3's, 1 5, 1 6.",We have no digits.,Directed,51,,,32
"We have: 3 1's, 2 2's, 3 3's, 1 4, 1 6.",We have no digits.,Directed,52,,,20
"We have: 3 1's, 2 2's, 3 3's, 1 4, 1 5.",We have no digits.,Directed,53,,,29
"We have: 3 1's, 4 2's, 3 3's, 2 4's, 1 5, 1 6.",We have: 2 2's.,Directed,54,,,25
"We have: 3 1's, 5 2's, 2 3's, 1 4, 2 5's, 1 6.",We have: 2 2's.,Directed,55,,,23
"We have: 3 1's, 5 2's, 4 3's, 4 4's, 2 5's.","We have: 2 1's, 3 2's, 2 3's, 1 4.",Directed,56,,,34
"We have: 3 1's, 5 2's, 5 3's, 3 5's, 2 6's.","We have: 2 1's, 3 2's, 2 3's, 1 6.",Directed,57,,,105
"We have: 3 1's, 5 2's, 5 3's, 2 4's, 3 5's.","We have: 2 1's, 3 2's, 2 3's, 1 4.",Directed,58,,,46
"We have: 31 1's, 14 2's, 14 3's, 11 4's, 12 5's, 6 6's.","We have: 21 1's, 12 2's, 12 3's, 5 4's, 11 5's, 4 6's.",Directed,59,,,11
"We have: 4 1's, 5 3's, 4 4's, 3 5's.","We have: 3 1's, 3 3's, 1 4, 1 5.",Directed,60,,,38
"We have: 4 1's, 6 3's, 3 4's, 3 6's.","We have: 3 1's, 3 3's, 1 4, 1 6.",Directed,61,,,2
"We have: 4 1's, 12 2's, 3 3's, 2 4's, 3 5's, 2 6's.","We have: 2 1's, 5 2's, 2 5's, 1 6.",Directed,62,,,32
"We have: 4 1's, 2 2's, 5 3's, 4 4's, 3 5's.","We have: 3 1's, 3 3's, 1 4, 1 5.",Directed,63,,,17
"We have: 4 1's, 2 2's, 6 3's, 3 4's, 3 6's.","We have: 3 1's, 3 3's, 1 4, 1 6.",Directed,64,,,1
"We have: 4 1's, 3 2's, 5 3's, 4 4's, 2 5's.","We have: 3 1's, 1 2, 3 3's, 1 4.",Directed,65,,,5
"We have: 4 1's, 3 2's, 5 3's, 4 4's, 2 5's, 2 6's.","We have: 3 1's, 3 3's, 1 4, 1 6.",Directed,66,,,13
"We have: 4 1's, 3 2's, 6 3's, 2 4's, 3 6's.","We have: 3 1's, 1 2, 3 3's, 1 6.",Directed,67,,,6
"We have: 4 1's, 3 2's, 6 3's, 2 4's, 2 5's, 3 6's.","We have: 3 1's, 3 3's, 1 5, 1 6.",Directed,68,,,37
"We have: 4 1's, 3 2's, 6 3's, 3 4's, 2 6's.","We have: 3 1's, 1 2, 3 3's, 1 4.",Directed,69,,,13
"We have: 4 1's, 3 2's, 6 3's, 3 4's, 2 5's, 2 6's.","We have: 3 1's, 3 3's, 1 4, 1 5.",Directed,70,,,2
"We have: 4 1's, 3 2's, 6 3's, 4 4's, 3 6's.","We have: 3 1's, 2 2's, 3 3's, 1 4, 1 6.",Directed,71,,,15
"We have: 4 1's, 4 2's, 5 3's, 3 4's, 2 5's, 2 6's.","We have: 3 1's, 1 2, 3 3's, 1 6.",Directed,72,,,2
"We have: 4 1's, 4 2's, 5 3's, 3 4's, 3 5's, 1 6.","We have: 2 1's, 3 2's, 2 3's, 1 5.",Directed,73,,,2
"We have: 4 1's, 4 2's, 5 3's, 4 4's, 3 5's, 2 6's.","We have: 3 1's, 2 2's, 3 3's, 1 5, 1 6.",Directed,74,,,16
"We have: 4 1's, 4 2's, 6 3's, 3 4's, 2 5's, 3 6's.","We have: 3 1's, 2 2's, 3 3's, 1 5, 1 6.",Directed,75,,,2
"We have: 4 1's, 6 2's, 4 3's, 5 4's, 4 5's, 3 6's.","We have: 3 1's, 5 2's, 2 3's, 1 4, 2 5's, 1 6.",Directed,76,,,1
"We have: 4 1's, 6 2's, 4 3's, 6 4's, 2 5's, 4 6's.","We have: 3 1's, 4 2's, 3 3's, 2 4's, 1 5, 1 6.",Directed,77,,,7
"We have: 4 1's, 6 2's, 5 3's, 3 4's, 5 5's, 3 6's.","We have: 3 1's, 5 2's, 2 3's, 1 4, 2 5's, 1 6.",Directed,78,,,9
"We have: 4 1's, 6 2's, 6 3's, 4 4's, 4 5's, 6 6's.","We have: 3 1's, 5 2's, 5 3's, 3 5's, 2 6's.",Directed,79,,,1
"We have: 4 1's, 6 2's, 6 3's, 6 4's, 4 5's, 4 6's.","We have: 3 1's, 5 2's, 5 3's, 2 4's, 3 5's.",Directed,80,,,1
"We have: 41 1's, 16 2's, 16 3's, 14 4's, 13 5's, 12 6's.","We have: 31 1's, 14 2's, 14 3's, 11 4's, 12 5's, 6 6's.",Directed,81,,,2
"We have: 46 1's, 23 2's, 21 3's, 21 4's, 14 5's, 14 6's.","We have: 41 1's, 16 2's, 16 3's, 14 4's, 13 5's, 12 6's.",Directed,82,,,1
"We have: 5 1's, 5 3's, 3 4's, 4 5's, 1 6.","We have: 3 1's, 3 3's, 1 4, 1 5.",Directed,83,,,12
"We have: 5 1's, 6 3's, 1 4, 3 5's, 3 6's.","We have: 3 1's, 3 3's, 1 5, 1 6.",Directed,84,,,40
"We have: 5 1's, 1 2, 5 3's, 3 4's, 4 5's.","We have: 3 1's, 3 3's, 1 4, 1 5.",Directed,85,,,1
"We have: 5 1's, 1 2, 6 3's, 3 5's, 3 6's.","We have: 3 1's, 3 3's, 1 5, 1 6.",Directed,86,,,8
"We have: 5 1's, 11 2's, 2 4's, 4 5's, 2 6's.","We have: 2 1's, 5 2's, 2 5's, 1 6.",Directed,87,,,1
"We have: 5 1's, 11 2's, 2 3's, 2 4's, 4 5's.","We have: 2 1's, 5 2's, 1 3, 2 5's.",Directed,88,,,1
"We have: 5 1's, 12 2's, 1 3, 2 4's, 4 5's, 2 6's.","We have: 2 1's, 5 2's, 2 5's, 1 6.",Directed,89,,,13
"We have: 5 1's, 12 2's, 2 3's, 2 4's, 4 5's, 1 6.","We have: 2 1's, 5 2's, 1 3, 2 5's.",Directed,90,,,16
"We have: 5 1's, 14 2's, 5 3's, 12 4's, 4 5's, 5 6's.","We have: 2 1's, 12 2's, 4 3's, 6 4's, 4 6's.",Directed,91,,,2
"We have: 5 1's, 2 2's, 5 3's, 3 4's, 4 5's, 1 6.","We have: 3 1's, 3 3's, 1 4, 1 5.",Directed,92,,,1
"We have: 5 1's, 2 2's, 6 3's, 1 4, 3 5's, 3 6's.","We have: 3 1's, 3 3's, 1 5, 1 6.",Directed,93,,,1
"We have: 5 1's, 3 2's, 5 3's, 2 4's, 4 5's, 1 6.","We have: 3 1's, 1 2, 3 3's, 1 5.",Directed,94,,,18
"We have: 5 1's, 3 2's, 5 3's, 4 4's, 4 5's, 1 6.","We have: 3 1's, 2 2's, 3 3's, 1 4, 1 5.",Directed,95,,,20
"We have: 5 1's, 3 2's, 6 3's, 1 4, 2 5's, 3 6's.","We have: 3 1's, 1 2, 3 3's, 1 6.",Directed,96,,,6
"We have: 5 1's, 3 2's, 6 3's, 1 4, 3 5's, 2 6's.","We have: 3 1's, 1 2, 3 3's, 1 5.",Directed,97,,,2
"We have: 5 1's, 4 2's, 6 3's, 6 4's, 5 5's, 6 6's.","We have: 4 1's, 3 2's, 5 3's, 4 4's, 2 5's, 2 6's.",Directed,98,,,2
"We have: 6 1's, 1 2, 6 3's, 6 4's, 5 5's, 4 6's.","We have: 4 1's, 5 3's, 4 4's, 3 5's.",Directed,99,,,1
"We have: 6 1's, 13 2's, 5 3's, 4 4's, 6 5's, 5 6's.","We have: 4 1's, 12 2's, 3 3's, 2 4's, 3 5's, 2 6's.",Directed,100,,,21
"We have: 6 1's, 13 2's, 6 3's, 3 4's, 5 5's, 6 6's.","We have: 4 1's, 12 2's, 3 3's, 2 4's, 3 5's, 2 6's.",Directed,101,,,1
"We have: 6 1's, 5 2's, 12 3's, 3 4's, 3 5's, 5 6's.","We have: 4 1's, 3 2's, 6 3's, 2 4's, 3 6's.",Directed,102,,,2
"We have: 6 1's, 6 2's, 11 3's, 3 4's, 5 5's, 3 6's.","We have: 3 1's, 5 2's, 5 3's, 2 4's, 3 5's.",Directed,103,,,18
"We have: 1 0, 11 1's, 1 3, 1 4, 1 5, 1 6.",We have no digits.,Directed,104,,,1
"We have: 1 0, 11 1's, 1 2, 1 4, 1 5, 1 6.",We have no digits.,Directed,105,,,1
"We have: 1 0, 11 1's, 1 2, 1 3, 1 5, 1 6.",We have no digits.,Directed,106,,,3
"We have: 1 0, 11 1's, 1 2, 1 3, 1 4, 1 6.",We have no digits.,Directed,107,,,2
"We have: 1 0, 11 1's, 1 2, 1 3, 1 4, 1 5.",We have no digits.,Directed,108,,,2
"We have: 1 0, 11 1's, 11 2's, 2 3's, 3 5's, 2 6's.","We have: 2 1's, 5 2's, 2 5's, 1 6.",Directed,109,,,1
"We have: 1 0, 11 1's, 11 2's, 2 3's, 2 4's, 3 5's.","We have: 2 1's, 5 2's, 1 4, 2 5's.",Directed,110,,,1
"We have: 1 0, 11 1's, 11 2's, 6 3's, 2 4's, 5 5's, 2 6's.","We have: 2 1's, 5 2's, 5 3's, 1 4, 3 5's.",Directed,111,,,7
"We have: 1 0, 11 1's, 12 2's, 2 3's, 1 4, 3 5's, 2 6's.","We have: 2 1's, 5 2's, 2 5's, 1 6.",Directed,112,,,1
"We have: 1 0, 11 1's, 12 2's, 2 3's, 2 4's, 3 5's, 1 6.","We have: 2 1's, 5 2's, 1 4, 2 5's.",Directed,113,,,18
"We have: 1 0, 11 1's, 2 2's, 1 3, 1 4, 1 5, 1 6.",We have no digits.,Directed,114,,,2
"We have: 1 0, 11 1's, 4 2's, 6 3's, 6 4's, 5 5's, 5 6's.","We have: 4 1's, 3 2's, 5 3's, 4 4's, 2 5's, 2 6's.",Directed,115,,,9
"We have: 1 0, 11 1's, 5 2's, 6 3's, 5 4's, 6 5's, 4 6's.","We have: 4 1's, 4 2's, 5 3's, 3 4's, 3 5's, 1 6.",Directed,116,,,1
"We have: 1 0, 11 1's, 5 2's, 6 3's, 5 4's, 6 5's, 6 6's.","We have: 4 1's, 4 2's, 5 3's, 4 4's, 3 5's, 2 6's.",Directed,117,,,9
"We have: 1 0, 11 1's, 6 2's, 6 3's, 1 4, 5 5's, 6 6's.","We have: 3 1's, 5 2's, 5 3's, 3 5's, 2 6's.",Directed,118,,,14
"We have: 1 0, 12 1's, 13 2's, 4 3's, 11 4's, 6 6's.","We have: 3 1's, 11 2's, 2 3's, 6 4's, 4 6's.",Directed,119,,,7
"We have: 1 0, 12 1's, 14 2's, 11 4's, 1 5, 6 6's.","We have: 2 1's, 12 2's, 6 4's, 4 6's.",Directed,120,,,3
"We have: 1 0, 12 1's, 14 2's, 1 3, 11 4's, 6 6's.","We have: 2 1's, 12 2's, 6 4's, 4 6's.",Directed,121,,,11
"We have: 1 0, 12 1's, 14 2's, 3 3's, 5 4's, 6 5's, 4 6's.","We have: 5 1's, 12 2's, 1 3, 2 4's, 4 5's, 2 6's.",Directed,122,,,12
"We have: 1 0, 12 1's, 14 2's, 4 3's, 5 4's, 6 5's, 3 6's.","We have: 5 1's, 12 2's, 2 3's, 2 4's, 4 5's, 1 6.",Directed,123,,,15
"We have: 1 0, 12 1's, 3 2's, 11 3's, 5 4's, 2 5's, 4 6's.","We have: 4 1's, 6 3's, 3 4's, 3 6's.",Directed,124,,,1
"We have: 1 0, 12 1's, 3 2's, 12 3's, 3 4's, 5 5's, 4 6's.","We have: 5 1's, 6 3's, 1 4, 3 5's, 3 6's.",Directed,125,,,1
"We have: 1 0, 12 1's, 3 2's, 13 3's, 3 4's, 4 5's, 4 6's.","We have: 5 1's, 1 2, 6 3's, 3 5's, 3 6's.",Directed,126,,,1
"We have: 1 0, 12 1's, 6 2's, 11 3's, 3 4's, 2 5's, 5 6's.","We have: 4 1's, 3 2's, 6 3's, 2 4's, 3 6's.",Directed,127,,,1
"We have: 1 0, 13 1's, 11 3's, 4 4's, 5 5's, 4 6's.","We have: 5 1's, 6 3's, 1 4, 3 5's, 3 6's.",Directed,128,,,1
"We have: 1 0, 13 1's, 1 2, 13 3's, 3 4's, 5 5's, 4 6's.","We have: 5 1's, 6 3's, 1 4, 3 5's, 3 6's.",Directed,129,,,1
"We have: 1 0, 13 1's, 13 2's, 11 3's, 3 4's, 5 5's, 3 6's.","We have: 4 1's, 12 2's, 3 3's, 2 4's, 3 5's, 2 6's.",Directed,130,,,5
"We have: 1 0, 13 1's, 2 2's, 11 3's, 4 4's, 5 5's, 4 6's.","We have: 5 1's, 6 3's, 1 4, 3 5's, 3 6's.",Directed,131,,,22
"We have: 1 0, 13 1's, 4 2's, 11 3's, 5 4's, 4 5's, 4 6's.","We have: 5 1's, 3 2's, 6 3's, 1 4, 2 5's, 3 6's.",Directed,132,,,2
"We have: 1 0, 13 1's, 4 2's, 11 3's, 6 4's, 1 5, 4 6's.","We have: 4 1's, 3 2's, 6 3's, 3 4's, 2 6's.",Directed,133,,,2
"We have: 1 0, 13 1's, 4 2's, 11 3's, 6 4's, 1 5, 6 6's.","We have: 4 1's, 3 2's, 6 3's, 4 4's, 3 6's.",Directed,134,,,1
"We have: 1 0, 14 1's, 3 2's, 5 3's, 3 4's, 3 5's, 2 6's.","We have: 11 1's, 1 2, 1 3, 1 4, 1 5, 1 6.",Directed,135,,,1
"We have: 1 0, 16 1's, 15 2's, 6 3's, 5 4's, 12 5's, 11 6's.","We have: 6 1's, 13 2's, 5 3's, 4 4's, 6 5's, 5 6's.",Directed,136,,,1
"We have: 1 0, 2 1's, 3 2's, 2 3's.",We have no digits.,Directed,137,,,22
"We have: 1 0, 2 1's, 5 2's, 2 5's.",We have: 2 2's.,Directed,138,,,101
"We have: 1 0, 2 1's, 5 2's, 5 3's, 3 5's.","We have: 3 2's, 3 3's.",Directed,139,,,10
"We have: 1 0, 21 1's, 16 2's, 6 3's, 13 4's, 5 5's, 11 6's.","We have: 11 1's, 14 2's, 4 3's, 12 4's, 3 5's, 5 6's.",Directed,140,,,1
"We have: 1 0, 21 1's, 5 2's, 12 3's, 5 4's, 12 5's, 5 6's.","We have: 13 1's, 1 2, 11 3's, 4 4's, 5 5's, 4 6's.",Directed,141,,,1
"We have: 1 0, 21 1's, 5 2's, 13 3's, 5 4's, 11 5's, 5 6's.","We have: 12 1's, 3 2's, 11 3's, 4 4's, 4 5's, 4 6's.",Directed,142,,,5
"We have: 1 0, 22 1's, 11 2's, 13 3's, 5 4's, 11 5's, 4 6's.","We have: 12 1's, 5 2's, 11 3's, 3 4's, 6 5's, 3 6's.",Directed,143,,,1
"We have: 1 0, 25 1's, 14 2's, 14 3's, 11 4's, 13 5's, 6 6's.","We have: 15 1's, 12 2's, 12 3's, 5 4's, 11 5's, 4 6's.",Directed,144,,,12
"We have: 1 0, 3 1's, 3 3's, 1 6.",We have no digits.,Directed,145,,,49
"We have: 1 0, 3 1's, 3 3's, 1 5.",We have no digits.,Directed,146,,,13
"We have: 1 0, 3 1's, 3 3's, 1 4.",We have no digits.,Directed,147,,,34
"We have: 1 0, 3 1's, 1 2, 3 3's.",We have no digits.,Directed,148,,,24
"We have: 1 0, 3 1's, 12 2's, 2 3's, 6 4's, 4 6's.","We have: 6 2's, 4 4's, 2 6's.",Directed,149,,,4
"We have: 1 0, 3 1's, 2 2's, 3 3's, 1 6.",We have no digits.,Directed,150,,,64
"We have: 1 0, 3 1's, 2 2's, 3 3's, 1 5.",We have no digits.,Directed,151,,,51
"We have: 1 0, 3 1's, 2 2's, 3 3's, 1 4.",We have no digits.,Directed,152,,,26
"We have: 1 0, 3 1's, 4 2's, 3 3's, 2 4's, 1 6.",We have: 2 2's.,Directed,153,,,6
"We have: 1 0, 3 1's, 4 2's, 3 3's, 2 4's, 1 5.",We have: 2 2's.,Directed,154,,,6
"We have: 1 0, 3 1's, 5 2's, 2 3's, 2 5's, 1 6.",We have: 2 2's.,Directed,155,,,27
"We have: 1 0, 3 1's, 5 2's, 2 3's, 1 4, 2 5's.",We have: 2 2's.,Directed,156,,,2
"We have: 1 0, 3 1's, 6 2's, 3 3's, 4 4's, 1 5, 2 6's.","We have: 4 2's, 2 4's.",Directed,157,,,24
"We have: 1 0, 3 1's, 6 2's, 5 3's, 1 4, 2 5's, 2 6's.","We have: 3 2's, 3 3's.",Directed,158,,,39
"We have: 1 0, 4 1's, 3 2's, 2 3's, 2 4's, 1 5, 1 6.",We have no digits.,Directed,159,,,1
"We have: 1 0, 4 1's, 4 2's, 2 3's, 3 4's, 1 5, 1 6.",We have: 2 2's.,Directed,160,,,23
"We have: 1 0, 4 1's, 4 2's, 5 3's, 3 4's, 3 5's.","We have: 2 1's, 3 2's, 2 3's, 1 5.",Directed,161,,,8
"We have: 1 0, 4 1's, 5 2's, 1 3, 2 4's, 2 5's, 1 6.",We have: 2 2's.,Directed,162,,,8
"We have: 1 0, 4 1's, 6 2's, 4 3's, 3 4's, 2 5's, 2 6's.","We have: 2 1's, 3 2's, 2 3's, 1 5.",Directed,163,,,6
"We have: 1 0, 4 1's, 6 2's, 4 3's, 3 4's, 3 5's, 3 6's.","We have: 2 1's, 5 2's, 2 5's, 1 6.",Directed,164,,,2
"We have: 1 0, 4 1's, 6 2's, 6 3's, 11 4's, 6 5's, 4 6's.","We have: 5 2's, 5 3's, 5 4's, 5 5's.",Directed,165,,,9
"We have: 1 0, 4 1's, 6 2's, 6 3's, 4 4's, 5 5's, 4 6's.","We have: 2 1's, 5 2's, 5 3's, 3 5's, 1 6.",Directed,166,,,35
"We have: 1 0, 42 1's, 16 2's, 15 3's, 14 4's, 15 5's, 11 6's.","We have: 31 1's, 14 2's, 14 3's, 11 4's, 12 5's, 6 6's.",Directed,167,,,3
"We have: 1 0, 5 1's, 5 3's, 3 4's, 4 5's.","We have: 3 1's, 3 3's, 1 4, 1 5.",Directed,168,,,1
"We have: 1 0, 5 1's, 6 3's, 3 5's, 3 6's.","We have: 3 1's, 3 3's, 1 5, 1 6.",Directed,169,,,2
"We have: 1 0, 5 1's, 11 2's, 1 3, 6 4's, 2 5's, 4 6's.","We have: 6 2's, 4 4's, 2 6's.",Directed,170,,,7
"We have: 1 0, 5 1's, 12 2's, 2 4's, 4 5's, 2 6's.","We have: 2 1's, 5 2's, 2 5's, 1 6.",Directed,171,,,1
"We have: 1 0, 5 1's, 12 2's, 2 3's, 2 4's, 4 5's.","We have: 2 1's, 5 2's, 1 3, 2 5's.",Directed,172,,,1
"We have: 1 0, 5 1's, 2 2's, 5 3's, 3 4's, 4 5's.","We have: 3 1's, 3 3's, 1 4, 1 5.",Directed,173,,,1
"We have: 1 0, 5 1's, 2 2's, 6 3's, 3 5's, 3 6's.","We have: 3 1's, 3 3's, 1 5, 1 6.",Directed,174,,,1
"We have: 1 0, 5 1's, 3 2's, 5 3's, 2 4's, 4 5's.","We have: 3 1's, 1 2, 3 3's, 1 5.",Directed,175,,,1
"We have: 1 0, 5 1's, 3 2's, 5 3's, 2 4's, 4 5's, 2 6's.","We have: 3 1's, 3 3's, 1 5, 1 6.",Directed,176,,,3
"We have: 1 0, 5 1's, 3 2's, 5 3's, 4 4's, 4 5's.","We have: 3 1's, 2 2's, 3 3's, 1 4, 1 5.",Directed,177,,,6
"We have: 1 0, 5 1's, 3 2's, 6 3's, 2 5's, 3 6's.","We have: 3 1's, 1 2, 3 3's, 1 6.",Directed,178,,,4
"We have: 1 0, 5 1's, 3 2's, 6 3's, 3 5's, 2 6's.","We have: 3 1's, 1 2, 3 3's, 1 5.",Directed,179,,,11
"We have: 1 0, 5 1's, 3 2's, 6 3's, 2 4's, 2 5's, 3 6's.","We have: 3 1's, 3 3's, 1 4, 1 6.",Directed,180,,,13
"We have: 1 0, 5 1's, 3 2's, 6 3's, 2 4's, 3 5's, 2 6's.","We have: 3 1's, 3 3's, 1 4, 1 5.",Directed,181,,,1
"We have: 1 0, 5 1's, 4 2's, 4 3's, 4 4's, 2 5's, 2 6's.","We have: 3 1's, 1 2, 3 3's, 1 6.",Directed,182,,,14
"We have: 1 0, 5 1's, 4 2's, 4 3's, 4 4's, 3 5's, 1 6.","We have: 2 1's, 3 2's, 2 3's, 1 5.",Directed,183,,,2
"We have: 1 0, 5 1's, 4 2's, 5 3's, 2 4's, 3 5's, 2 6's.","We have: 3 1's, 1 2, 3 3's, 1 6.",Directed,184,,,11
"We have: 1 0, 5 1's, 4 2's, 5 3's, 3 4's, 3 5's, 1 6.","We have: 2 1's, 3 2's, 2 3's, 1 4.",Directed,185,,,1
"We have: 1 0, 5 1's, 4 2's, 5 3's, 3 4's, 4 5's, 2 6's.","We have: 3 1's, 2 2's, 3 3's, 1 5, 1 6.",Directed,186,,,1
"We have: 1 0, 5 1's, 4 2's, 5 3's, 4 4's, 3 5's, 2 6's.","We have: 3 1's, 2 2's, 3 3's, 1 4, 1 6.",Directed,187,,,1
"We have: 1 0, 5 1's, 4 2's, 6 3's, 2 4's, 3 5's, 3 6's.","We have: 3 1's, 2 2's, 3 3's, 1 5, 1 6.",Directed,188,,,1
"We have: 1 0, 5 1's, 4 2's, 6 3's, 3 4's, 2 5's, 3 6's.","We have: 3 1's, 2 2's, 3 3's, 1 4, 1 6.",Directed,189,,,1
